country,year,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.XPD.TOTL.GD.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS
Albania,2000,6.94621659244254,1126.68334010717,3.4301700592041,30.7962585719445,63.454073132628
Albania,2001,8.29331263121023,1281.6598256178,3.45869994163513,34.9886697820033,66.4910240323437
Albania,2002,4.53652416035675,1425.12421860142,3.11779999732971,35.2640615632586,68.5250682234387
Albania,2003,5.52863746491788,1846.12012081207,3.13823008537292,33.8968627994889,67.0205610427628
Albania,2004,5.51466791097914,2373.58129170055,3.22751998901367,34.1967461797911,67.0471873068205
Albania,2005,5.52642424695465,2673.78781583529,3.28154993057251,36.8696756752052,70.8723467754672
Albania,2006,5.90265903591924,2972.74362094736,3.1914598941803,35.6975187198863,74.2670902393052
Albania,2007,5.98325951855567,3595.03829536404,3.27592992782593,34.4619700309054,83.2020801053931
Albania,2008,7.50004143020151,4370.53971639449,3.50922608375549,35.7784238754261,77.4517514962857
Albania,2009,3.35428934987461,4114.13403283023,,34.5578458934766,75.0949144008056
Albania,2010,3.70693815255319,4094.34968570481,3.41307497024536,30.3086698207955,76.5433902447878
Albania,2011,2.54540614450104,4437.14116097061,3.24000835418701,31.4135814808892,81.218568933066
Albania,2012,1.4172427999078,4247.63134315945,3.30906105041504,28.3285499594466,76.5102006210933
Albania,2013,1.00201754071108,4413.06338346821,3.53929996490479,28.0524964575465,75.8737138467897
Albania,2014,1.77444885260394,4578.63320812155,3.21696710586548,25.6746926299268,75.4078455964825
Albania,2015,2.21872637517804,3952.80357364813,3.43796992301941,25.8190485021686,71.801006339647
Albania,2016,3.31498068384137,4124.05538986272,3.96209001541138,25.2238259425092,74.809862823171
Albania,2017,3.80259872019053,4531.03220675893,3.61172008514404,25.0525380257711,78.1942495319136
Albania,2018,4.01934561695576,5365.48934672897,3.15294480323792,27.1252966002737,75.6940706898154
Albania,2019,2.06256753999989,5460.42823730592,3.91623997688293,25.2875354871838,75.3821602848745
Albania,2020,-3.31371614712083,5370.77862312929,3.3422999382019,26.2183538740289,59.5206994403142
Algeria,2000,3.80000000133003,1772.92869122761,,23.5639069007647,62.8583436360347
Algeria,2001,2.99999999909851,1896.30020878013,,29.4025185679593,54.5296491177208
Algeria,2002,5.40000000000001,1937.46411413019,,32.422149775997,56.5896052814114
Algeria,2003,6.5,2283.77299346126,,32.0808213874135,57.7691353044878
Algeria,2004,4.50000000000001,2816.99384960555,,32.8514476424712,61.3579975707176
Algeria,2005,5.39999999999989,3233.13339634212,,31.175075513314,66.8404602203906
Algeria,2006,2.90000000000011,3660.66104745322,,30.3621197641824,65.9152919677621
Algeria,2007,3.09999999999988,4167.45169937531,,33.5715459915764,67.5454733939763
